Rain,Temp,WindDirection,WindSpeed
0.89,68,23,10.94
1.18,61,27,2.91
0.98,75,11,4.41
0.92,77,18,5.94
0.85,72,19,6
0.71,71,12,5.5
2.48,76,16,6.41
0.15,72,15,6.25
0,70,14,8.98
0.59,71,22,7.52
0,64,19,6.65
0,68,24,3.2
0,94,17,6.74
0,85,19,7.8
0,74,28,4.97
0,67,17,4.3
0.02,75,22,3.72
0,60,27,24.2
0.06,82,21,3.75
0.69,80,18,5.2
0,83,19,4.92
0,79,13,7.31
0,88,15,5.08
0.27,75,26,5.65
0.24,72,22,4.97
0,75,22,8.52
0.39,73,17,3.95
0.03,77,22,6.25
0.5,82,18,5.94
0,75,22,6.48
0.34,73,16,4.14
1.32,75,28,2.22
0.36,82,21,5.94
0.7,81,22,2.35
0.12,81,23,3.47
3.56,78,27,1.58
3.93,81,21,2.72
1.63,82,20,4.04
0.65,68,23,8.88
0.4,64,22,9.94
2.35,68,24,9.25
1.79,67,25,9.18
0.88,67,22,8.77
0.53,76,18,6.8
0.28,77,18,7.65
0.33,77,22,5.78
0.82,75,23,7.32
0.41,75,22,7.54
0.48,75,19,6.55
0.29,74,17,6.54
1.12,82,15,11.72
1.14,83,15,12.47
1.87,82,15,12.27
1.29,84,15,10.51
0.08,62,27,6.15
0,63,27,4.07
0,65,17,5.3
0,71,32,4.48
0.07,68,27,4.41
0.01,67,31,4.87
0.08,62,32,4.24
0,66,31,4.97
0.02,78,21,3.5
0.15,76,17,6.64
0.1,80,22,4.07
0.25,81,18,5.8
0.41,76,22,5.31
0.26,76,19,3.95
0.58,78,18,3.68
0.39,83,7,8.81
1.21,76,21,5.45
0.04,83,23,3.24
1.38,86,20,5.45
1.23,86,20,3.71
1.42,81,16,1.67
1.87,67,21,7.98
0.01,70,23,8.2
0.94,72,26,8.54
0.29,69,25,5.98
0.16,72,23,7.35
0.12,76,25,1.51
0.07,83,24,2.05
1.52,79,19,3.97
1.35,75,22,2.14
0.07,80,24,3.01
0.36,84,17,5.24
0.26,81,16,3.44
0,87,16,13.31
1.53,85,17,10.55
0,87,16,11.6
0,89,16,5.64
2.62,85,18,6.1
0,87,14,14.4
0.85,85,15,10.62
0,87,16,10.25
0,86,15,13.98
1.04,82,13,9.01
0.36,87,16,12.55
0.43,86,17,12.84
0,90,12,12.77
0.05,91,23,5.85
0.01,87,16,13.07
0.08,86,17,12.1
0,87,17,7.07
0.29,88,17,13.32
0.01,90,16,13.18
0,89,16,10.65
0,88,14,13.04
0.02,86,16,11.35
0,88,17,14.27
1.15,85,15,12.81
0,77,20,2.35
0.21,78,23,2.18
0.61,75,15,5.51
0.33,77,18,1.52
0.21,83,18,5.87
0.38,80,18,4.64
0.21,78,23,2.18
0.16,80,19,6.84
0.43,82,18,5.32
0.5,62,14,3.74
0.03,70,27,5.3
0,62,24,3.11
0.07,59,24,3.07
0,66,26,4.78
0.02,66,16,5.27
0,70,30,5.21
1.13,73,20,3.24
0.55,77,18,2.27
1.28,73,25,1.85
0.85,77,20,2.98
1.3,70,23,7.78
1.03,76,23,8.75
0.39,73,23,6.55
0.21,75,23,9.9
0,66,18,6.72
0,65,20,7.07
0,69,28,4.37
0,64,24,9.24
0.01,66,22,5.62
0.49,84,15,0.91
0.37,85,19,1.08
2.49,83,15,1.85
1.35,85,19,1.75
1.36,65,23,3.92
1.28,60,15,6.25
1.17,55,25,10.97
0.33,57,16,2.88
0.41,56,21,11.84
2.19,57,12,2.9
1.07,55,25,4.52
1.36,58,17,5.07
0.98,59,25,5.4
0,60,17,6.02
0.52,59,24,5.7
1.01,61,26,9.38
1.65,59,12,9.37
0.31,61,20,7.14
1.51,60,16,9.7
1.01,60,25,9.3
0.18,66,25,10.28
0.45,57,24,8.7
1.62,56,25,4.92
1.18,52,27,5.78
1.52,58,28,3.17
0.73,61,14,2.52
0,60,13,1.55
0,60,0,0
0,60,16,11.32
1.25,59,21,6.58
0.62,61,22,10.3
0.41,53,27,10.32
0.52,63,22,2.12
1.09,59,21,4.35
0,37,17,12.81
3.24,57,13,4.82
1.17,81,25,1.8
0,89,19,8.24
0.36,98,16,4.1
0.12,91,20,3.37
0.09,78,20,3.01
0.28,88,9,2.41
0,83,16,1.97
0.58,86,0,0
0,84,31,3.67
0,78,25,2.85
0,88,19,7.57
0,74,24,7.95
0.03,60,0,0
0,82,31,6.57
0,66,28,7.24
0,78,24,3.54
0,74,24,5.24
0,79,18,5.55
0,80,20,3.37
0,75,21,5.64
0,63,28,8.37
0,72,27,5.81
0,62,27,15.51
0,80,26,9.61
0,69,18,2.8
0,63,31,4.95
0,76,29,7.7
0.02,69,27,2.21
0.56,77,17,3.82
0.01,69,19,2.61
0.28,80,20,5.38
0.38,80,15,5.21
0.09,84,24,3.01
0.53,80,24,6.54
0.1,78,27,6.81
1.14,80,21,5.25
1.14,80,21,5.25
0.08,83,8,3.87
0.17,84,9,8.37
0.03,83,11,1.72
0,83,11,3.27
2.16,83,10,8.11
1.38,84,9,6.92
1.43,84,10,3.94
0.73,85,18,2.1
0.96,85,13,1.58
1.87,84,12,2.04
0.48,83,9,5.38
1.09,85,10,7.21
0.79,83,16,1.22
0.18,84,24,0.51
0.44,84,22,2.18
0.02,83,17,1.54
1.11,84,19,1.81
1.03,85,19,2.82
3.29,79,18,5.47
1.92,81,10,9.85
0.6,81,7,10.77
1.15,81,10,10.32
0.55,78,5,13.45
0,76,31,3.95
0.01,74,25,2.87
0,73,25,7.44
3.09,80,20,4.84
2.16,80,15,4.28
1.45,81,19,4.67
2.04,82,18,5.07
3.04,78,20,4.42
4.77,82,20,3.5
0.67,81,16,1.81
0.47,78,23,5.04
2.75,80,23,4.48
1.97,77,26,4.38
1.38,77,16,5.61
3.93,82,19,7.77
3.52,76,21,5.8
0.04,83,17,8.35
1.18,78,20,6.38
0.4,84,16,11.32
0.07,84,18,11.8
0.57,83,16,6.75
0,88,17,8.57
0,86,14,7.24
0,88,17,11.5
0.28,80,23,3.08
0.06,80,23,0.34
0,81,23,2.35
0.54,84,17,2.17
0.01,84,18,1.34
0.06,85,9,2.15
0.46,86,11,1.95
0.4,87,14,2.45
0.1,88,17,2.1
0.64,75,26,6.51
0.17,68,26,6.01
0.01,73,25,5.65
0.2,80,20,3.9
1.81,81,16,3.61
0.01,80,27,8.78
0,60,27,10.28
0.35,74,27,10.12
0.32,72,16,4.8
0.19,80,25,5.47
0.22,79,22,5.9
2.11,77,20,5.65
0.25,72,20,4.85
1.29,78,26,6.05
0.67,71,0,0
3.16,76,23,6.01
0.5,70,24,5.27
0.77,72,22,7.55
0.1,69,22,5.32
2.38,80,18,6.31
1.11,77,19,6.8
2.1,75,17,5.17
0.92,86,19,1.38
0,85,11,1.02
1.87,84,17,2.21
1.39,83,17,1.17
3.2,85,19,1.05
0.45,86,20,1.52
0.85,84,18,1.08
0.14,83,14,1.9
0.55,83,18,4.81
0,84,18,8.18
0,83,18,4.92
0,85,19,5.21
0.01,84,19,7.27
1.9,86,17,3.71
0,77,14,3.42
0,65,24,3.12
0.01,67,25,9.92
0,69,20,4.45
0.47,74,19,5.91
0.09,71,23,5.2
0.51,73,19,5.24
0.01,75,22,5.07
0.03,66,14,2.91
0.01,81,18,7.11
0,70,27,3.77
0,83,16,7.94
0,83,15,9.91
0.02,80,18,8.37
1.62,80,14,4.61
2.11,83,13,10.51
0.13,80,15,5.52
0.04,80,20,6.17
0.19,81,19,6.98
0,71,19,8.92
0,70,20,4
0,98,20,6.51
0,88,21,8.41
0,74,27,5.02
0,69,23,5
0.34,73,27,5.08
0,60,28,35.44
0.78,79,20,5.74
0.23,82,22,8.25
0.22,82,20,2.42
0.84,82,21,10.14
0,86,15,7.87
0.06,74,27,5.65
0.09,73,25,5.51
0.01,75,24,8.31
0.49,71,21,3.8
0.22,79,25,7.7
0.12,84,22,8.47
0.1,75,25,7.17
0.02,74,23,6.22
0.27,77,29,2.12
0.79,81,19,5.34
0.38,83,20,2.97
0,82,20,3.28
0.31,80,23,1.24
0,82,18,4.08
1.98,81,20,3.6
0.54,77,17,6.44
0.5,73,20,7.23
0.2,76,18,6.05
1.89,73,14,6.02
0.51,77,21,6.38
0.91,78,27,5.32
0.39,79,18,5.42
1.44,79,23,3.75
0.63,78,23,5.11
1.01,77,22,5.65
1.4,77,23,4.02
1.14,74,22,4.05
0,87,18,13.67
0,85,18,9.04
0,88,16,9.97
0,89,18,8.08
0.01,63,27,6.35
0,64,23,4.35
0,67,20,6.34
0,73,31,4.27
0,71,24,5.01
0.3,70,30,4.24
0.38,66,32,3.64
0,69,25,4.47
0.65,77,27,3.97
0.64,74,24,5.54
0.2,80,22,3.08
0.58,82,22,6.71
0.87,78,25,4.14
0.11,77,23,4.67
0.33,77,25,2.9
0.55,84,8,9.1
1.71,77,26,7.98
0.46,84,21,1.9
2.66,84,19,3.05
0.23,85,19,3.04
1.46,82,16,2.15
0.12,78,12,6.05
0.5,81,16,7.55
0.03,83,18,9.21
0.5,79,18,6.81
1.5,80,16,8.04
0,80,20,0.9
0.44,86,24,2.2
0.41,82,18,1.15
0.59,79,26,1.27
0,84,24,2.57
2.37,86,16,2.02
0,85,16,1.24
0,87,15,9.81
0,83,17,12.85
0,86,15,5.42
0,89,14,2.34
0.28,85,15,3.12
0.18,86,10,7.71
0,86,17,8.47
0,87,16,5.02
0,86,12,8.02
0.16,83,20,10.65
0,90,16,7.15
0,89,16,8.11
0,90,12,10.71
0.08,89,17,3.47
0,90,15,7.8
0.39,86,14,7.58
0.19,88,14,2.72
0,84,17,10.58
0,87,15,11.54
0,87,15,6.87
0.01,87,14,7.97
0.02,86,13,5.72
0,88,17,7.78
0,85,15,9.48
0,87,20,8.75
0,81,20,2.68
1.22,72,27,5.17
0.53,79,16,1.74
0.03,81,14,5.67
1.8,81,18,3.92
0,81,20,2.68
2.79,81,18,5.5
0.9,84,14,4.67
0.5,63,20,1.4
0.16,71,27,4.6
0.18,65,23,2.84
0.05,62,25,3.62
0.34,68,28,5.25
0.07,69,18,3.87
0.07,71,28,3.84
0,74,21,2.3
0.17,79,24,1.15
0.24,73,29,1.37
0.01,80,19,1.4
1.01,75,21,5.17
2.16,79,19,5.18
4.08,77,21,3.64
1.39,80,19,5.15
0.07,77,16,8.71
0.11,75,25,7.01
0,76,19,3.9
0.01,71,24,7.67
0,76,26,3.52
1.34,83,24,4.4
0.6,83,20,3.78
1.34,82,19,4.01
0.54,85,20,3.77
0.43,61,15,6.15
0.24,62,23,3.44
1.18,58,14,11.38
0.56,55,19,3.47
0.66,54,24,7.67
2,55,12,3.37
0.22,59,18,4.15
1.98,61,16,2.94
0.17,58,16,7.82
0,60,14,3.02
0.53,58,16,3.17
0.86,58,15,4.85
1.82,57,11,7.7
0.43,59,12,10.77
0.16,61,21,5.82
1.07,61,17,5.58
1.2,56,19,4.08
0.21,54,29,9.9
1.1,59,18,5.05
1.6,51,18,6.14
0.53,60,20,3.05
0.12,60,12,4.3
0,60,15,1.51
0,60,0,0
0,60,30,6.55
2.22,58,21,3.6
0.86,59,22,11.14
0.08,53,28,10.95
0.71,61,17,3.08
1.47,58,17,3.31
0.65,43,21,10.1
4.97,55,15,4.54
0.84,80,16,2.17
0.12,89,19,6.37
0.53,97,24,4.91
2.12,89,13,1.85
0,82,22,4.67
0.05,83,13,2.21
2.16,79,16,2.42
1.81,82,0,0
0,92,32,4.38
0,84,27,1.72
0,93,19,5.27
0,78,30,6.65
0.03,58,0,0
0,90,30,4.15
0,69,30,7.31
0,79,24,3.45
0,74,25,7.3
0,87,17,2.75
0,88,19,1.92
0,81,20,5.27
0,62,28,6.5
0,72,26,5
0,63,29,11.97
0,86,26,7.47
0,69,21,3.17
0,64,30,4.42
0,82,31,6.25
0,69,18,2.25
1.18,73,17,4.94
0.08,69,22,2.07
0.01,77,13,4.15
0,82,11,3.04
0.5,80,18,4.71
1.17,79,16,5.17
0.94,78,19,4.18
3.27,82,15,3.21
3.27,82,15,3.21
0,84,12,2.92
0.91,85,12,7.75
0.01,84,21,2.48
0.5,85,18,3.17
0.81,85,10,9.7
0.32,85,11,7.05
1.45,85,14,3.68
0.56,84,20,5.45
0.67,85,20,2.77
3.11,84,24,2.04
0,83,12,4.6
0.09,86,12,6.7
0.57,85,21,3.62
1.25,85,23,2.58
1.61,83,25,5.32
0.26,86,22,5.15
0.65,85,23,4.95
0,87,21,6.52
0.44,79,27,3.22
0.56,80,6,10.57
0.15,82,5,14.05
0.09,81,4,11.4
0.27,81,6,13.22
0,82,28,2.81
0,82,24,1.87
0.01,75,25,6.24
0.77,76,9,4.27
0.14,76,19,3.85
0,77,18,2.24
1.45,76,17,4.08
2.91,75,14,4.01
0.97,77,21,3.07
2.54,80,22,1.62
0.44,76,17,2.67
0.29,78,24,4.14
0.43,74,20,3.6
0.11,73,20,4.41
0,76,18,5.24
0.81,73,18,3.9
0,75,15,5.32
0,72,16,4.85
2.32,76,9,4.8
0.41,79,12,6.88
1,75,15,7.54
1.03,82,9,5.02
0.86,78,6,3.37
1.27,82,13,5.84
2.49,80,21,2.8
2.04,78,21,0.18
2.05,79,23,2.94
1.53,82,26,2.48
1.29,81,22,2.42
3.1,83,16,2.67
1.06,83,18,2.22
0.83,86,19,3.12
1.84,84,16,3.2
0.03,77,21,3.94
1.23,69,27,2.48
0.41,74,21,3.02
2.87,84,23,2.5
3.09,82,20,3.48
0.21,78,13,5.58
0,60,15,5.5
0.54,75,24,5.98
0.55,71,18,3.4
0.05,78,11,5.17
0.43,76,13,6.42
1.6,73,14,6.57
0.26,70,15,5.51
0.19,73,14,5.38
0.02,66,0,0
1.84,74,19,5.27
0.18,70,24,4.04
0.04,66,15,6.68
0.01,67,16,3.41
0.48,74,16,6.44
0.19,71,14,6.61
0.08,70,17,4.32
2.31,82,19,3.95
1.76,82,20,3.87
2.9,83,21,2.75
0.43,82,20,2.88
1.97,81,19,3.6
0.78,84,20,4.18
0.32,84,19,4.41
2.59,80,18,2.08
2.25,77,23,3.31
1.02,77,10,5.7
0.92,77,23,2.72
4.16,79,16,3.22
0.23,76,16,3.55
1.42,82,26,3.12
0.29,76,12,3.58
0.02,65,20,2.5
0.57,67,21,3.55
0.04,68,15,3.15
0.58,72,12,6.27
0,71,14,4.41
0.33,72,14,3.64
0.15,75,29,3.07
0,70,10,5.6
0.17,77,6,5.58
0,73,28,3.44
1.9,74,13,5.87
0.46,76,11,5.31
0.19,72,19,5.71
1.09,73,9,5.62
0.01,76,13,5.08
0.66,76,11,6.5
1.02,74,14,7.61
1.56,73,15,7.45
0.12,72,17,4.88
0.06,76,20,2.18
0.03,100,15,3.58
0,92,20,4.2
0,82,29,4.8
0,78,19,3.28
0.47,75,24,2.75
0,60,28,16.78
2.27,80,14,4.02
3.78,81,17,4.65
0.89,80,14,2.94
0.42,76,20,7.44
0.45,83,15,4.55
3.25,75,24,4.02
2.27,72,14,4.55
1.04,75,13,7.11
0.03,73,11,2.55
1.27,79,17,6.21
2.56,82,15,5.77
0.3,76,14,6.14
1.32,73,22,4.6
0.68,79,29,2.74
0.19,83,22,8.3
0,86,23,5.38
0.77,85,22,4.04
1.38,82,26,2.6
0.29,85,24,4.85
0.11,87,22,8.38
1.21,73,9,6.08
0.9,68,10,5
1.36,73,25,7.47
0.1,71,16,7.21
0.08,71,10,3.9
0.09,77,14,2.94
0.22,77,15,4.02
0.16,79,21,2.67
0.48,78,26,4.22
0,77,19,2.4
0.2,76,15,4.1
2.25,74,16,2.77
0.51,82,11,5.61
2.21,82,12,4.52
2.86,82,15,5.11
1.77,84,16,3.61
0.01,64,30,8.5
0,73,27,5.1
0,72,14,7.42
0,81,33,2.91
0,78,24,4.52
0,73,32,6.47
0,72,32,3.75
0,73,33,5.72
4.63,79,17,2.68
1.2,75,15,4.31
1.51,81,22,2.15
2.67,83,15,3.91
1.33,76,19,2.32
3.17,78,13,2.58
1.92,79,21,2.04
2.19,83,8,9.47
0.17,78,17,5.5
0.34,85,23,6.07
0.06,88,22,7.57
0.03,89,22,6.04
1.97,83,21,4.41
0.87,73,11,7.27
0.01,73,16,8.22
2.18,76,13,7.78
0.98,73,10,5.85
0,72,16,6.75
1.31,81,25,2.32
0.87,84,20,3.32
4.98,81,19,2.02
0.69,77,26,2.35
1,83,23,5.31
2.88,84,20,3.77
1.31,83,22,2.28
0.24,85,15,7.04
1.97,79,14,6.48
5.65,84,17,4.92
1.9,86,17,1.71
4.94,83,21,2.44
0,88,14,12.24
0.24,85,14,4.88
0.24,85,16,4.75
0,87,14,10.54
0.58,80,14,6.82
0.12,89,16,6.05
0.03,88,15,6.94
0.05,86,11,7.95
0.11,86,10,5.87
0.6,89,15,5.88
2.93,84,18,7.85
5.22,85,19,2.98
0,83,11,5.82
0.22,86,13,7.67
0,86,14,5.98
0.32,84,13,5.58
0.62,84,15,5.5
0.14,87,16,7.21
0.1,86,14,6.72
0,88,17,2.57
3.31,82,25,2.3
0.02,73,16,3.94
4.48,80,24,1.04
7.56,85,18,3.91
1.18,82,23,3.85
3.31,82,25,2.3
0.78,83,20,4.3
0.7,86,24,3.58
0.5,73,20,2.78
0.04,81,28,4.68
0,68,15,3.05
0.01,60,26,3.35
0,70,28,5.82
0,78,11,5.35
0,83,31,5.14
1.06,75,25,2.82
2.03,79,23,1.98
1.05,76,28,1.42
2.49,79,21,2.14
0.64,70,15,6.02
0.14,74,18,4.22
0.14,72,14,4.24
0.03,75,8,6.01
0.16,73,14,5.88
0.43,71,17,5.28
0,75,27,2.87
0,70,20,6.15
0.06,75,28,2.52
0.49,85,28,2.02
0.97,83,27,1.54
0.77,83,25,1.61
1.11,86,24,1.61
1.88,61,19,2.12
0.09,65,30,6.94
0.72,57,16,7.2
0.17,55,14,3.44
0.84,56,18,13.87
6.95,55,9,3.4
0.09,61,21,6.95
0.39,63,11,2.92
0.1,59,16,9.6
0,60,20,2.45
1.69,58,17,2.54
2.56,59,14,7.7
0.79,59,21,3.64
2.48,58,13,3.12
0.36,64,28,8.6
1.56,60,17,6.87
0.49,60,16,4.27
0.54,56,21,11.22
1.02,59,18,2.35
1.16,52,15,5.14
0.01,62,22,2.04
0.32,59,9,3.92
0,60,8,3.27
0,60,0,0
0,60,15,4.24
0.71,60,26,6.44
0.14,60,21,8.01
0.44,60,0,0
1.96,60,22,1.14
0.99,58,12,2.97
0.05,39,16,13
0,60,25,2.8
0.94,58,17,2.14
0.95,76,21,1.3
1.44,82,17,5.4
0.67,91,12,4.51
0.18,84,14,4.17
0.31,77,20,3.65
0.01,88,15,2.57
3.6,81,20,2.48
2.9,85,0,0
0,86,32,4.34
0,79,20,2.91
0,89,18,5.35
0,71,24,9.65
0,56,0,0
0,82,30,6.32
0,65,29,8.11
0,75,26,3.17
0,72,25,7.35
0,80,17,3.74
0,81,20,2.91
0,73,20,6.54
0,62,28,7.01
0,73,26,5.34
0,63,27,11.07
0,80,30,8.85
0,66,18,2.71
0,63,30,6.32
0,74,31,6.38
1.82,65,20,2.08
0.36,71,14,6.35
0.01,68,15,2.02
0,74,23,4.51
0.21,77,12,6.21
0.22,78,11,5.27
0.19,75,16,6.74
0.41,74,17,4.32
0,76,16,5.58
0,76,16,5.58
0.16,84,18,4.88
2.75,83,13,7.55
1.58,81,21,3.81
1.05,83,21,4.2
2.56,85,12,10.38
7.69,83,12,6.24
1.68,84,17,5.15
4.69,83,25,2.91
2.95,84,17,1.54
2.31,83,21,3.91
4.39,83,16,5.68
1.53,86,15,6.62
0.35,83,18,2.81
5.84,83,17,1.28
0.53,84,21,3.32
1.65,83,17,3.18
0.94,83,19,1.88
2.42,84,20,5.18
0.9,79,18,2.31
0.12,81,7,10.25
0.2,82,5,13.61
0.11,82,5,12.2
0.57,80,4,14
0,76,26,4.65
0,75,15,2.77
0.24,70,20,6.85
0.02,77,12,4.84
0.8,76,19,4.25
0.52,77,18,4.11
2.2,76,13,3.9
0.88,75,19,4.62
0.4,78,16,2.6
0,80,20,1.98
0,77,14,3.07
0,80,18,3.68
0,75,25,3.38
1.28,73,19,4.38
1.12,77,15,6.02
0.67,73,19,5.68
0.53,76,18,5.42
1.59,73,19,4.82
1.65,77,11,7.3
1.06,79,13,9.3
0.25,74,12,6.88
2.56,82,16,6.74
0.12,80,8,5.24
5.96,83,16,7.94
0.43,78,21,2.4
2.18,77,27,0.28
3.55,78,18,2.67
1.27,81,22,2.64
6.06,81,13,1.87
0.93,85,22,1.48
0,87,19,1.51
2.69,87,25,2.64
0.58,88,19,2.6
3.29,84,28,0.94
0.52,72,19,6.04
0.91,69,16,3.82
0.06,72,18,5.85
0.06,77,16,3.95
0,77,18,4.56
0.06,74,16,8.01
0.14,73,17,7.64
0.94,70,19,6.27
0,73,21,4.72
0.17,78,19,4.22
0,77,14,4.47
0,74,15,4.04
0,70,24,3.72
0,75,13,3.65
0.04,69,0,0
0,74,26,3.85
0.64,71,22,5.82
1.48,69,22,6.55
1.88,66,25,4.85
1.13,76,22,6.27
1.22,72,21,5.75
0.09,72,21,5.42
0.33,86,25,2.32
0.28,85,25,1.18
2.94,85,27,1.71
0.28,85,27,1.6
2.99,85,29,1.7
0.34,87,22,1.8
1.12,85,21,1.98
1.46,81,16,1.55
3.69,77,9,4.9
0.21,78,9,7.87
6.05,78,8,3.27
0.53,82,16,5.67
0.94,77,9,6.14
1.6,80,18,3.68
0.65,73,16,5.21
0.45,61,17,3.07
0.05,65,19,6.52
0.11,64,15,3.12
0,71,18,9.94
0,66,16,5.28
0.02,69,18,8.58
0.32,69,18,4.42
0.14,65,9,5.71
0.03,76,16,8.21
0.02,67,26,3.32
0.07,75,13,6.38
1.79,77,11,6.74
0.16,74,18,6.34
0,73,9,6.7
0.33,78,10,7
0.04,73,18,7.87
0,72,15,9.1
0.09,74,18,7.45
0.18,70,19,6.47
0,71,16,5.15
0.05,91,13,4.91
0.01,88,18,6.72
0,75,28,4.77
0,73,23,4.9
0.22,72,16,2.62
0.49,51,22,19.72
0.17,74,14,5.6
0.09,76,17,5.62
0.51,78,16,2.75
4.05,76,19,6.45
0.19,85,21,4.1
1.38,73,17,5.08
0.72,70,20,5.45
0,75,15,6.41
1.09,71,16,3.58
0,72,16,5.94
0,78,16,8.1
0.14,76,17,5.48
0.79,74,16,6.94
2,77,26,2.12
2.42,81,17,6.9
0.83,82,14,4.08
3.33,79,15,4.77
0.86,78,16,2.65
1.91,81,14,4.8
4.78,82,16,6.24
0,72,16,6.05
0.02,68,16,9.05
0.28,72,20,8.14
1.5,71,20,6.3
0.12,72,14,7.21
0,77,22,6.02
0,78,11,6.64
0.19,79,15,4.02
0.06,78,15,3.35
0.31,76,21,4.41
0.13,76,17,3.5
0.12,74,16,4.52
0.04,85,13,8.22
0,85,16,7.54
1.15,85,12,6.2
2.01,87,12,6.35
0.24,62,27,7.95
0,67,22,4.71
0,66,19,6.24
0,75,32,3.51
0,71,19,6.97
0,68,30,6.27
0,64,31,4.25
0,68,27,6
0.23,74,17,3.54
0.02,75,15,5.27
0.39,77,17,3.47
0,78,16,5.98
0.22,76,21,4.48
0.56,73,18,2.48
0.21,76,18,3.74
2.48,83,8,8.51
0.95,72,17,5.55
0.43,83,16,3.22
1.76,84,19,6.17
3.19,84,15,4.3
2.28,80,17,2.82
0.15,72,13,7.34
0.79,74,19,6.48
0.38,75,19,7.51
0.12,72,21,7.81
0.01,73,18,5.57
0.02,80,20,1.98
0.09,84,17,1.62
2.63,81,19,2.12
0.3,77,24,2.72
0.45,82,24,2.78
0,87,21,4.02
1.55,83,21,1.44
0.71,82,20,0.64
0,89,16,10.08
0.04,82,17,8.68
0,84,17,5.9
0,88,16,1.95
0.08,86,20,2.91
0,87,13,9.11
0.26,88,18,7.24
0,87,17,5.32
0,86,13,9.04
0.81,81,17,6.52
0,92,17,7.61
0,91,18,9.18
0,90,12,11.37
0.49,84,20,5.18
0,92,16,8.7
0,87,17,7.7
0,88,18,3.94
0,85,17,8.97
0,88,16,10.82
0,89,16,8.47
0,87,15,8.64
0.02,86,15,6.61
0,89,17,9.37
0,89,17,10.2
0.07,83,21,5.68
1.39,76,13,2.41
0.2,74,18,6.02
0.69,76,11,3.68
1.28,80,16,6.24
0.09,78,16,4.54
1.39,76,13,2.41
0.02,78,11,6.67
0.06,81,18,5.21
0.02,66,13,3.27
0,71,26,3.71
0.19,62,21,4.82
0.23,59,26,2.97
0.16,65,24,5.34
0.01,70,16,5.61
0,71,27,4.22
2.47,72,14,4.27
1.17,76,18,2.3
1.34,72,23,2.01
0.66,78,14,2.18
0,72,19,3.68
1.34,76,20,5.11
1.61,74,19,4.37
0.14,76,13,5.18
0,71,17,4.45
0.28,69,22,8
0.01,73,26,4.64
0,69,19,6.5
0.58,73,21,5.18
0.49,82,12,5.87
0.73,83,13,7.27
2.38,81,21,4.8
0.9,84,11,6.61
1.78,60,13,3.47
1.76,62,18,3.67
0.52,59,20,6.08
1.22,59,20,1.97
0.98,55,22,10
6.05,55,10,3.68
0.33,61,19,7.58
0.34,63,17,1.68
0.79,57,15,6.55
0,60,13,5.5
0.6,57,12,2.87
2.11,57,12,5.38
2.86,58,9,10.87
1.12,57,10,7.9
1.59,61,18,5.68
1.22,59,13,5.95
0.96,56,10,3.97
0.17,61,20,6.21
0.73,60,15,3.08
0.36,58,17,4.97
0.64,58,16,1.05
0.74,57,12,3.84
0,60,14,1.08
0,60,0,0
0,60,24,10.95
4.09,58,19,5.82
0.79,60,20,10.57
0,60,0,0
1.49,59,17,1.75
0.18,59,10,2.55
0.02,40,10,11.75
0,60,18,1.35
5.79,58,14,6.11
1.41,77,19,4.68
0.03,84,18,7.31
0.35,93,19,3.32
0.88,86,20,3.97
0.7,77,22,3.51
1.59,84,7,4.78
2.64,78,10,4.18
1.56,81,0,0
0,86,31,3.68
0,75,24,1.77
0,84,19,6.44
0,75,28,7.38
0,57,0,0
0,84,29,3.57
0,67,29,6.82
0,74,26,4
0,72,25,7.27
0,82,19,2.22
0,83,20,2.48
0,77,20,4.94
0,62,28,6.87
0,73,27,5.67
0,64,29,10.7
0,79,24,7.54
0,66,21,2.48
0,62,30,4.58
0,78,30,6.48
0.07,64,22,2.3
0.39,71,19,4.1
0.26,65,22,2.55
0.03,74,18,5.14
0.09,77,16,4.1
0.2,78,12,3.87
2.58,82,20,5.67
2.07,80,21,4.94
0.05,83,19,7.2
0.05,83,19,7.2
0.92,83,14,4.22
1.02,82,11,6.3
0.67,82,15,4.5
0.71,83,14,6.25
0.29,85,11,8.87
1.93,82,10,5.44
2.72,82,13,4.14
5.04,81,21,5.74
2.36,83,15,4.92
2.47,82,17,3.61
4.7,82,13,5.08
0.56,84,12,5.85
1.9,82,15,4.32
0.21,83,12,2.97
0.44,82,14,7.9
0.11,84,13,4.44
0.24,82,14,5.34
0.34,85,14,7.28
2.63,78,14,2.9
0,81,5,12.45
0.03,81,4,15.74
0.01,82,4,13.54
0.14,80,5,13.71
0,73,24,4.1
0.24,73,17,1.5
0,67,21,7.18
0.96,78,20,5.42
3.28,76,17,4.52
1.98,78,17,3.41
0.06,78,17,5.12
0.63,76,20,4.65
5.59,79,16,3.61
2.01,80,16,3.65
0.39,78,17,5.8
2.65,79,16,6.51
2.18,77,25,4.6
5.07,75,21,4.28
1.98,78,17,4.7
1.56,74,20,5.51
1.58,76,18,7.27
1.55,74,23,4.65
0.17,79,19,7.91
0,79,13,7.8
0.54,75,21,8.15
2.07,80,15,6.07
0.45,79,15,5.01
1.03,81,10,8.18
0.1,81,17,5.18
0.57,80,16,0.75
0.2,81,17,6.27
0.7,82,16,6.61
0.51,81,16,3.05
20.89,80,25,6.21
9.05,83,20,3.74
4.61,83,24,7.77
0.37,85,22,2.42
3.63,80,25,3.37
0.44,70,17,4.7
2.28,64,22,4.15
0.64,72,20,4.3
0.52,83,21,4.58
